target,credit_amount,duration_months,age_years,installment_rate_pct,checking_status_ord,employment_since_ord,credit_history_ord,debtors_co_applicant,property_Immobilien,property_None,instplan_bank,instplan_none,housing_free,housing_own,housing_rent,Status_bin,purpose_Consumption
1,-0.4175697707873789,0.2569530922366421,1.8869319458559584,0.9184771676276684,-0.0010454173182449,1.0,-1.3440140832958607,0,0,0,0,1,0,0,1,0,1.0
1,-0.145199961638055,-0.2408572253028645,-0.0480220398264823,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
1,1.859211662031265,1.7503840448551615,-0.5757367631944207,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,-0.111057830632013,-0.9875727016121244,-1.0154990326677027,-0.8701833340815202,1.0443719009268386,0.4744611097274053,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,1.398484703174451,0.5058582510063954,-0.4877843092997643,-1.7645135849361149,1.0443719009268386,1.2905989913062863,-0.4202930638485338,0,0,0,0,1,0,1,0,1,1.0
1,0.7793229116716217,0.2569530922366421,1.095359860804051,-1.7645135849361149,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
2,-0.3139925194207346,-0.9875727016121244,-0.1359744937211387,-0.8701833340815202,1.0443719009268386,1.2905989913062863,-1.3440140832958607,0,0,0,0,1,0,1,0,0,0.0
1,1.0605159681595857,0.2569530922366421,0.5676451374361124,-0.8701833340815202,1.0443719009268386,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,0.2119497458521147,0.2569530922366421,0.039930414068174,0.0241469167730741,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
2,1.909465809916563,3.2438149974736814,0.039930414068174,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,1,0,1,0,1,0,0,1,1,0.0
1,-0.4056775678526901,-0.738667542842371,1.1833123146987072,-0.8701833340815202,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,2.08631437613887,0.2569530922366421,-0.5757367631944207,-0.8701833340815202,1.0443719009268386,1.2905989913062863,-1.3440140832958607,0,0,1,0,1,0,0,1,0,1.0
2,0.8713915795530833,0.2569530922366421,1.6230745841719891,-0.8701833340815202,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
1,-0.3742207729931907,-0.738667542842371,0.6555975913307688,0.9184771676276684,-0.0010454173182449,-0.341676771851476,-0.4202930638485338,0,1,0,0,1,0,1,0,1,1.0
2,-0.4332981682171286,-0.2408572253028645,1.7110270380666457,-0.8701833340815202,-0.0010454173182449,0.0,-1.3440140832958607,0,0,1,0,1,1,0,0,0,0.0
1,-0.5307375083916754,-0.9875727016121244,1.4471696763826765,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,0,0,1,0,1,0,1,0.0
1,0.2341996739234679,-0.738667542842371,-0.7516416709837335,-0.8701833340815202,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,-0.0278124100891915,-0.738667542842371,0.039930414068174,-0.8701833340815202,2.089789219171922,0.0,-0.4202930638485338,0,0,0,0,0,0,1,0,0,1.0
1,-0.4006905150091109,-0.90460431535554,-1.103451486562359,0.9184771676276684,2.089789219171922,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,0.196221348422365,0.7547634097761486,-0.2239269476157951,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
1,-0.3067037498801189,-0.4897623840726178,2.4146466692238966,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,-0.6147501678335091,0.2569530922366421,1.6230745841719891,0.9184771676276684,-1.0464627355633285,0.0,-0.4202930638485338,0,0,0,0,1,0,1,0,0,1.0
1,1.939004507528532,-0.2408572253028645,0.3917402296467996,0.9184771676276684,1.0443719009268386,0.0,-1.3440140832958607,0,0,0,0,0,0,1,0,1,1.0
1,2.542437901601611,1.2525737273156552,-0.3998318554051079,0.0241469167730741,-1.0464627355633285,0.0,-0.4202930638485338,0,0,0,0,0,0,1,0,1,1.0
2,0.8192193344202551,1.2525737273156552,-0.4877843092997643,-0.8701833340815202,1.0443719009268386,-0.341676771851476,-0.4202930638485338,0,1,0,0,0,0,1,0,0,0.0
2,1.522393785364918,3.2438149974736814,0.5676451374361124,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,0.0
1,-0.4125827179437997,-0.9875727016121244,0.479692683541456,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,0,0,1,0,0,1,0,0.0
1,-0.3945526038170135,-0.738667542842371,-0.0480220398264823,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
2,0.3934017454684952,0.2569530922366421,0.3037877757521432,0.9184771676276684,-0.0010454173182449,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,0,1,1,1.0
1,-0.3868802148268917,0.2569530922366421,-0.8395941248783899,0.9184771676276684,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.362712189508008,-1.2364778603818776,3.470076115959773,0.9184771676276684,-0.0010454173182449,-1.9739525350092384,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,1.7755826220389377,1.2525737273156552,-0.0480220398264823,-0.8701833340815202,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,0,1,1,1.0
1,-0.3922508871199769,-0.738667542842371,-1.103451486562359,0.0241469167730741,2.089789219171922,-0.341676771851476,0.5034279555987932,0,1,0,0,1,0,0,1,0,1.0
1,0.2675745660304977,-0.738667542842371,-0.1359744937211387,0.0241469167730741,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,1,0,0,1,0,0,1,0,1.0
1,-0.4148844346408363,-1.2364778603818776,0.039930414068174,0.9184771676276684,-1.0464627355633285,-1.9739525350092384,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
1,0.2196221348422365,0.2569530922366421,1.35921722248802,0.0241469167730741,2.089789219171922,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,0,1.0
1,1.9612544355998849,1.2525737273156552,1.6230745841719891,-0.8701833340815202,1.0443719009268386,0.0,-0.4202930638485338,0,0,0,0,1,0,0,1,0,1.0
2,4.693775774431764,-1.2364778603818776,-1.103451486562359,-1.7645135849361149,1.0443719009268386,-1.9739525350092384,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
2,3.544835523161024,0.2569530922366421,-1.103451486562359,-1.7645135849361149,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,0.635465618106838,0.0080479334668887,-0.0480220398264823,-0.8701833340815202,1.0443719009268386,0.4744611097274053,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,1.2227869953006618,0.2569530922366421,0.7435500452254252,0.0241469167730741,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,1,0,1,1,0,0,1,0.0
1,-0.200441162366932,-0.6556991565857866,-0.6636892170890771,0.0241469167730741,-0.0010454173182449,0.0,-1.3440140832958607,0,0,0,1,0,0,1,0,1,0.0
1,-0.6500431571880695,-0.738667542842371,-0.8395941248783899,0.9184771676276684,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,1,0,1,0,0,1,0,0,1.0
1,-0.3596432339119593,-1.2364778603818776,-0.6636892170890771,-1.7645135849361149,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
1,0.4482593267478661,0.2569530922366421,-1.103451486562359,0.0241469167730741,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.5598925865541383,-1.2364778603818776,0.3037877757521432,-1.7645135849361149,-0.0010454173182449,1.2905989913062863,-1.3440140832958607,0,0,1,0,1,0,1,0,0,1.0
1,0.5591253476551261,0.2569530922366421,1.2712647685933636,0.9184771676276684,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
2,-0.6561810683801669,-0.738667542842371,-0.8395941248783899,0.9184771676276684,2.089789219171922,0.0,1.42714897504612,0,1,0,0,1,0,1,0,0,0.0
1,-0.2790831495156804,-0.738667542842371,-0.0480220398264823,0.0241469167730741,-1.0464627355633285,0.4744611097274053,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
1,0.2848374412582718,0.2569530922366421,-0.3118794015104515,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,1,0,1,0,0,1,1,1.0
2,-0.7179437997506474,-1.2364778603818776,-1.103451486562359,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,0,0.0
1,0.2836865829097535,-0.738667542842371,2.238741761434584,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,0.1624628368658291,0.5888266372629798,-0.5757367631944207,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
2,0.3949362232665196,1.2525737273156552,-0.6636892170890771,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,1.5285316965570157,1.2525737273156552,0.039930414068174,0.9184771676276684,-1.0464627355633285,1.0,-1.3440140832958607,0,1,0,0,1,0,1,0,1,0.0
1,1.0731754099932866,0.5058582510063954,-0.8395941248783899,0.0241469167730741,-1.0464627355633285,0.0,-0.4202930638485338,0,0,0,0,1,0,1,0,1,0.0
1,0.5940347175601803,0.2569530922366421,0.479692683541456,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,0,1,0,1.0
1,-0.1505706339311403,0.2569530922366421,-0.2239269476157951,0.0241469167730741,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,0.0
2,0.1076052555864582,-0.2408572253028645,2.5905515770132093,0.9184771676276684,-0.0010454173182449,1.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
2,0.8790639685432051,-1.2364778603818776,-0.3118794015104515,-1.7645135849361149,-1.0464627355633285,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,0.332406252997027,-0.4897623840726178,-1.3673088482463285,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
1,-0.652728493334612,-0.738667542842371,1.798979491961302,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,0.392634506569483,-0.4897623840726178,-0.6636892170890771,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,1,0,1,1,0,0,1,1.0
1,-0.0136184904574661,0.2569530922366421,-0.6636892170890771,0.9184771676276684,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,0.046993382564496,0.5058582510063954,0.6555975913307688,0.9184771676276684,-0.0010454173182449,1.0,-1.3440140832958607,0,0,0,0,0,0,1,0,1,0.0
2,-0.4747290687637863,-0.738667542842371,1.095359860804051,0.9184771676276684,-0.0010454173182449,-0.341676771851476,2.350869994493447,0,0,0,1,0,0,1,0,1,1.0
2,-0.3769061091397334,-0.9875727016121244,-0.1359744937211387,0.9184771676276684,2.089789219171922,-1.1578146534303573,2.350869994493447,0,0,0,0,1,0,1,0,1,1.0
1,-0.3519708449218375,-0.738667542842371,0.1278828679628304,0.0241469167730741,-1.0464627355633285,0.4744611097274053,-1.3440140832958607,0,0,0,0,1,0,0,1,0,1.0
2,1.8622806176273137,1.7503840448551615,-0.4877843092997643,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
2,1.5461781912342956,0.7547634097761486,-0.3998318554051079,0.9184771676276684,-0.0010454173182449,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
2,-0.0067133403663565,1.2525737273156552,-0.3998318554051079,0.9184771676276684,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,0,1,0,1.0
2,0.9580895751414596,0.2569530922366421,-0.3998318554051079,-0.8701833340815202,-0.0010454173182449,0.0,0.5034279555987932,1,0,0,0,1,0,1,0,1,1.0
2,-0.4229404430804642,-0.2408572253028645,1.0074074069093943,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,-0.4175697707873789,-0.90460431535554,-0.3118794015104515,0.0241469167730741,-1.0464627355633285,1.0,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,1.335187494005946,1.2525737273156552,-0.1359744937211387,0.0241469167730741,1.0443719009268386,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
2,-0.5840606118730219,-0.738667542842371,-0.2239269476157951,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,0,1,0,0,1,0,0,1.0
1,0.477798024359835,-0.738667542842371,0.1278828679628304,-0.8701833340815202,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,0.0
2,-0.4340654071161408,0.0080479334668887,0.3037877757521432,-0.8701833340815202,1.0443719009268386,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,1,0,0,0.0
1,-0.1686007480579265,-0.2408572253028645,-0.3118794015104515,0.9184771676276684,-0.0010454173182449,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
1,-0.0715450273328857,-0.738667542842371,1.4471696763826765,0.9184771676276684,-1.0464627355633285,1.2905989913062863,0.5034279555987932,0,0,1,0,1,1,0,0,0,1.0
1,-0.1475016783350916,-0.738667542842371,0.6555975913307688,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,-0.4244749208784885,-0.4897623840726178,1.0074074069093943,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,0,0,1,0,1,1.0
1,-0.3960870816150378,0.2569530922366421,0.1278828679628304,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,1,0,0,1,0,1,0,0,1.0
2,-0.196221348422365,-0.2408572253028645,-1.1914039404570154,0.9184771676276684,-1.0464627355633285,0.0,-0.4202930638485338,0,1,0,0,1,0,1,0,0,1.0
2,-0.4121990984942936,-0.2408572253028645,-0.2239269476157951,0.9184771676276684,1.0443719009268386,-0.341676771851476,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
2,-0.1405965282439819,1.2525737273156552,2.238741761434584,0.9184771676276684,1.0443719009268386,1.2905989913062863,2.350869994493447,0,0,1,0,1,1,0,0,1,1.0
1,0.4597679102330488,-1.2364778603818776,-0.8395941248783899,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,0,1,1,1.0
1,0.8464563153351875,0.2569530922366421,3.382123662065117,0.0241469167730741,-1.0464627355633285,1.0,-1.3440140832958607,0,1,0,0,1,0,1,0,1,0.0
2,0.7520859307566894,0.7547634097761486,-0.8395941248783899,0.9184771676276684,1.0443719009268386,-0.341676771851476,2.350869994493447,0,0,0,0,1,0,0,1,0,0.0
1,1.6140788337968734,3.2438149974736814,-0.1359744937211387,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
1,-0.0757648412774527,-0.738667542842371,0.3037877757521432,0.0241469167730741,-0.0010454173182449,-0.341676771851476,-1.3440140832958607,0,1,0,0,1,0,0,1,1,1.0
1,-0.4006905150091109,0.2569530922366421,0.039930414068174,-0.8701833340815202,2.089789219171922,0.0,-1.3440140832958607,0,1,0,0,1,0,1,0,0,0.0
2,-0.5848278507720341,-0.738667542842371,1.5351221302773328,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,0.0
2,-0.3638630478565263,0.2569530922366421,-0.9275465787730462,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,1,0,0,1,0,0,1,0,1.0
1,-0.3734535340941786,-1.2364778603818776,0.5676451374361124,-0.8701833340815202,-1.0464627355633285,1.0,0.5034279555987932,0,0,1,1,0,1,0,0,1,1.0
1,-0.2967296441929606,-0.90460431535554,-0.3998318554051079,0.0241469167730741,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
1,-0.4578498129855183,-0.9875727016121244,1.1833123146987072,-0.8701833340815202,2.089789219171922,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,1.0455548096288485,-0.4897623840726178,2.062836853645272,-1.7645135849361149,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
2,-0.1076052555864582,0.2569530922366421,-1.1914039404570154,-1.7645135849361149,1.0443719009268386,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.618202742879064,-0.738667542842371,0.2158353218574868,-0.8701833340815202,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.0703941689843675,-0.9875727016121244,-0.9275465787730462,0.0241469167730741,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
2,-0.1076052555864582,-0.2408572253028645,-1.3673088482463285,-1.7645135849361149,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,1,0,1,0,0,0,1,0,1.0
1,1.086602090726,0.2569530922366421,-0.9275465787730462,0.9184771676276684,2.089789219171922,0.4744611097274053,0.5034279555987932,0,0,0,1,0,0,1,0,1,1.0
1,1.5914452862760142,-0.0749204527896956,2.150789307539928,-1.7645135849361149,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,0.3665483840030689,0.0080479334668887,0.039930414068174,-1.7645135849361149,-1.0464627355633285,1.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,-0.28598829960679,-0.738667542842371,1.2712647685933636,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
1,1.9524311882612448,1.2525737273156552,0.1278828679628304,0.0241469167730741,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,0.0
1,-0.0017262875227774,-0.90460431535554,1.4471696763826765,0.0241469167730741,-0.0010454173182449,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
1,0.3086218471276494,-0.738667542842371,1.1833123146987072,-1.7645135849361149,1.0443719009268386,1.0,-1.3440140832958607,0,1,0,1,0,0,1,0,1,1.0
1,0.2230747098877913,-0.90460431535554,-0.3998318554051079,-1.7645135849361149,-1.0464627355633285,-1.1578146534303573,0.5034279555987932,0,1,0,0,1,0,0,1,0,1.0
2,0.686870624340654,0.2569530922366421,-1.103451486562359,0.0241469167730741,-0.0010454173182449,1.2905989913062863,2.350869994493447,0,0,1,1,0,0,0,1,1,1.0
2,-0.1463508199865733,0.2569530922366421,-0.3118794015104515,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.4083629039992327,-0.738667542842371,2.238741761434584,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,-0.3554234199673923,0.2569530922366421,-0.3998318554051079,-0.8701833340815202,-1.0464627355633285,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
2,0.5848278507720341,2.2481943623946683,-0.1359744937211387,0.9184771676276684,1.0443719009268386,0.4744611097274053,2.350869994493447,0,0,1,0,1,1,0,0,1,0.0
1,-0.6212716984751127,-1.2364778603818776,0.039930414068174,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,1,0,1,1,0,0,1,1.0
1,3.0016303826604007,3.2438149974736814,-1.279356394351672,-0.8701833340815202,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,-0.7329049582813849,-0.738667542842371,0.5676451374361124,0.0241469167730741,2.089789219171922,-0.341676771851476,1.42714897504612,0,1,0,0,1,0,0,1,0,1.0
2,1.0969598158626643,1.2525737273156552,-0.5757367631944207,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.6707586074613983,0.0080479334668887,2.5905515770132093,0.9184771676276684,-0.0010454173182449,1.2905989913062863,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
2,1.002589431284166,1.5014788860854085,-0.9275465787730462,-0.8701833340815202,1.0443719009268386,0.0,-1.3440140832958607,0,1,0,0,1,0,1,0,1,1.0
1,0.7294523832358301,0.7547634097761486,-0.6636892170890771,-0.8701833340815202,1.0443719009268386,0.0,2.350869994493447,0,0,0,0,1,0,1,0,0,0.0
2,2.1273616572360217,-0.738667542842371,1.5351221302773328,0.9184771676276684,-0.0010454173182449,0.0,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
1,1.5323678910520764,0.2569530922366421,-0.7516416709837335,0.9184771676276684,-1.0464627355633285,-1.9739525350092384,-1.3440140832958607,1,0,1,1,0,0,1,0,1,0.0
2,4.491224705092548,3.2438149974736814,-0.7516416709837335,0.9184771676276684,1.0443719009268386,0.4744611097274053,0.5034279555987932,0,0,1,0,1,0,1,0,1,1.0
2,4.780857389469646,3.2438149974736814,2.150789307539928,0.0241469167730741,1.0443719009268386,1.2905989913062863,1.42714897504612,0,0,1,1,0,1,0,0,0,0.0
1,-0.6208880790256066,-0.738667542842371,-0.3118794015104515,0.9184771676276684,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,0,0,1,0,1,0,1,0.0
2,-0.3980051788625683,0.2569530922366421,-0.3118794015104515,0.9184771676276684,-0.0010454173182449,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,-0.2541478852977846,-0.738667542842371,-0.7516416709837335,-0.8701833340815202,-0.0010454173182449,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,1,1.0
1,0.4329145487676225,-1.319446246638462,3.382123662065117,-1.7645135849361149,-1.0464627355633285,0.4744611097274053,0.5034279555987932,0,1,0,0,1,0,1,0,1,0.0
1,-0.1417473865925002,-0.2408572253028645,-0.1359744937211387,0.9184771676276684,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,0,0,1,0,1,0.0
1,-0.4628368658290975,-0.2408572253028645,-0.8395941248783899,0.9184771676276684,1.0443719009268386,0.0,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
2,-0.000191809724753,0.0080479334668887,-0.2239269476157951,-0.8701833340815202,2.089789219171922,0.0,-1.3440140832958607,0,0,0,0,1,0,0,1,0,0.0
2,2.327227390428695,0.7547634097761486,1.1833123146987072,-0.8701833340815202,1.0443719009268386,0.4744611097274053,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
1,-0.1881653399827371,-0.4897623840726178,0.919454953014738,0.9184771676276684,-1.0464627355633285,1.2905989913062863,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
2,1.1180588855854992,0.7547634097761486,-0.6636892170890771,0.9184771676276684,1.0443719009268386,-1.9739525350092384,-1.3440140832958607,0,0,0,0,1,0,1,0,0,1.0
2,-0.0842044691665867,-0.2408572253028645,0.1278828679628304,0.9184771676276684,2.089789219171922,-0.341676771851476,0.5034279555987932,1,1,0,0,0,0,1,0,1,1.0
2,3.556344106646207,2.2481943623946683,-1.0154990326677027,-0.8701833340815202,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,0,1,0,0,0,1,0,1.0
1,0.8725424379016016,-0.2408572253028645,-0.3118794015104515,0.0241469167730741,-1.0464627355633285,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
1,-0.1992903040184137,-0.2408572253028645,-1.0154990326677027,0.9184771676276684,-1.0464627355633285,0.0,-1.3440140832958607,0,0,0,0,1,0,1,0,1,1.0
2,-0.302867555385058,-0.2408572253028645,-0.3118794015104515,0.0241469167730741,-1.0464627355633285,-0.341676771851476,-1.3440140832958607,0,0,0,1,0,0,1,0,1,1.0
1,0.2265272849333461,0.2569530922366421,-0.1359744937211387,-0.8701833340815202,-0.0010454173182449,0.4744611097274053,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
1,0.5077203414213101,-0.4897623840726178,-0.7516416709837335,-1.7645135849361149,-0.0010454173182449,0.0,-0.4202930638485338,0,0,0,0,1,0,1,0,0,1.0
2,-0.401074134458617,-0.738667542842371,0.1278828679628304,0.0241469167730741,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,1,0,0,1,0,1,0,0,1.0
1,0.0987820082478181,-0.738667542842371,0.5676451374361124,-0.8701833340815202,-0.0010454173182449,0.0,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,0.5921166203126499,0.2569530922366421,-0.3118794015104515,-1.7645135849361149,-1.0464627355633285,0.0,-0.4202930638485338,0,0,1,0,1,1,0,0,1,0.0
1,-0.4873885105974873,-0.2408572253028645,-1.279356394351672,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,-1.3440140832958607,0,0,0,0,1,0,0,1,0,1.0
1,0.1187302196221348,-0.0749204527896956,-0.5757367631944207,-0.8701833340815202,1.0443719009268386,-0.341676771851476,-0.4202930638485338,0,0,0,1,0,0,1,0,1,0.0
2,1.7379879159873406,-0.4897623840726178,-0.1359744937211387,-1.7645135849361149,1.0443719009268386,-1.9739525350092384,1.42714897504612,0,0,0,0,1,0,1,0,1,1.0
1,-0.1287043253092931,-0.2408572253028645,1.0074074069093943,0.9184771676276684,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,1,1,0,1,0,0,1,1.0
2,1.7038457849812985,-0.2408572253028645,2.8544089386971785,-0.8701833340815202,-1.0464627355633285,-0.341676771851476,0.5034279555987932,0,0,0,0,1,0,0,1,1,1.0
2,3.8628560468015727,1.2525737273156552,0.1278828679628304,-1.7645135849361149,1.0443719009268386,-0.341676771851476,0.5034279555987932,0,0,1,0,1,1,0,0,1,1.0
2,-0.6109139733384482,-0.738667542842371,-0.2239269476157951,0.9184771676276684,-0.0010454173182449,-1.1578146534303573,0.5034279555987932,0,0,1,0,1,0,1,0,0,1.0
2,0.1171957418241104,-0.4067939978160333,0.6555975913307688,-0.8701833340815202,-0.0010454173182449,1.0,-1.3440140832958607,0,0,0,1,0,0,0,1,1,1.0
1,0.0247434544931428,0.2569530922366421,2.502599123118553,0.9184771676276684,-0.0010454173182449,1.2905989913062863,0.5034279555987932,0,1,0,1,0,0,0,1,1,1.0
1,-0.4156516735398484,-0.9875727016121244,-1.103451486562359,-1.7645135849361149,-1.0464627355633285,-1.1578146534303573,0.5034279555987932,0,1,0,0,1,0,0,1,0,1.0
1,0.0776829385249832,0.7547634097761486,0.3037877757521432,-1.7645135849361149,-0.0010454173182449,1.2905989913062863,0.5034279555987932,0,0,0,0,1,0,1,0,1,1.0
2,1.390045075285317,0.2569530922366421,0.7435500452254252,-1.7645135849361149,-1.0464627355633285,-1.1578146534303573,0.5034279555987932,0,0,0,0,1,0,1,0,0,1.0
1,0.0703941689843675,0.7547634097761486,0.479692683541456,0.9184771676276684,1.0443719009268386,1.2905989913062863,-0.4202930638485338,0,0,0,0,0,0,1,0,1,0.0
